idx,kind,claim_id,vid,p_entail,p_neutral,p_contra,S_x
215,vocab,-1,1938,0.52746195,0.4338784,0.038659617,0.4888023
215,cat,-1,1939,0.96034336,0.037636418,0.0020202643,0.9583231
215,shuffle,-1,1940,0.78675735,0.2074545,0.0057881367,0.7809692
215,unrelated,220,1941,0.9891468,0.0053815455,0.005471633,0.9836752
215,unrelated_token,220,1942,0.9916495,0.0038821963,0.0044683805,0.9871811
216,orig,-1,1943,0.8755694,0.09725775,0.027172845,0.84839654
216,paraphrase,-1,1944,0.7333937,0.0261716,0.24043466,0.49295908
216,translate,-1,1945,0.78225964,0.19452976,0.023210589,0.75904906
216,polarity,-1,1946,0.9873892,0.008856903,0.0037539124,0.9836353
216,vocab,-1,1947,0.01332185,0.002652854,0.9840253,-0.9707034
216,cat,-1,1948,0.858076,0.11343785,0.028486185,0.8295898
216,shuffle,-1,1949,0.9069335,0.048395414,0.04467111,0.86226237
216,unrelated,243,1950,0.9892882,0.00999674,0.00071502617,0.9885732
216,unrelated_token,243,1951,0.98690456,0.0122695705,0.00082583184,0.98607874
217,orig,-1,1952,0.08602522,0.90046126,0.01351349,0.07251173
217,paraphrase,-1,1953,0.25458542,0.72189003,0.023524553,0.23106086
217,translate,-1,1954,0.35718122,0.62108374,0.021735065,0.33544615
217,polarity,-1,1955,0.92863965,0.06354281,0.007817596,0.920822
217,vocab,-1,1956,0.4482713,0.51495034,0.036778387,0.4114929
217,cat,-1,1957,0.13096587,0.8481706,0.020863552,0.110102326
217,shuffle,-1,1958,0.32215768,0.4677364,0.21010594,0.11205174
217,unrelated,228,1959,0.180138,0.8035863,0.016275655,0.16386235
217,unrelated_token,228,1960,0.21637712,0.76525295,0.018369915,0.19800721
218,orig,-1,1961,0.9540291,0.030907743,0.01506323,0.93896586
218,paraphrase,-1,1962,0.96706563,0.022832219,0.010102096,0.95696354
218,translate,-1,1963,0.81278557,0.15215963,0.035054803,0.77773076
218,polarity,-1,1964,0.9877806,0.004407692,0.0078116544,0.9799689
218,vocab,-1,1965,0.927143,0.020423336,0.052433684,0.8747093
218,cat,-1,1966,0.8878953,0.02927531,0.08282944,0.8050659
218,shuffle,-1,1967,0.97656983,0.014713035,0.008717184,0.96785265
218,unrelated,66,1968,0.13980274,0.8516002,0.008597007,0.13120574
218,unrelated_token,66,1969,0.096963674,0.8952605,0.007775836,0.08918784
219,orig,-1,1970,0.39670658,0.58258456,0.020708833,0.37599775
219,paraphrase,-1,1971,0.60526025,0.38061613,0.014123585,0.5911367
219,translate,-1,1972,0.5774765,0.41310707,0.009416439,0.56806004
219,polarity,-1,1973,0.33842465,0.2862984,0.37527704,-0.03685239
219,vocab,-1,1974,0.25597078,0.6853061,0.05872316,0.19724762
219,cat,-1,1975,0.33284613,0.65263635,0.014517519,0.31832862
219,shuffle,-1,1976,0.43237618,0.5449757,0.022648128,0.40972805
219,unrelated,16,1977,0.0517448,0.93620247,0.012052748,0.03969205
219,unrelated_token,16,1978,0.048433065,0.9387397,0.01282722,0.035605844
220,orig,-1,1979,0.9870553,0.0087336805,0.004210978,0.98284435
220,paraphrase,-1,1980,0.96996236,0.02361602,0.0064216764,0.9635407
220,translate,-1,1981,0.49580887,0.49580887,0.008382216,0.48742664
220,polarity,-1,1982,0.9927821,0.005108879,0.002109001,0.9906731
220,vocab,-1,1983,0.940161,0.015587071,0.044251923,0.8959091
220,cat,-1,1984,0.9889811,0.006008407,0.0050104163,0.9839707
220,shuffle,-1,1985,0.47536784,0.5045461,0.020086065,0.4552818
220,unrelated,239,1986,0.013276346,0.9859455,0.0007780767,0.012498269
220,unrelated_token,239,1987,0.011972652,0.9870635,0.0009637666,0.011008885
221,orig,-1,1988,0.17558105,0.3312679,0.49315107,-0.31757003
221,paraphrase,-1,1989,0.25302884,0.50895315,0.23801799,0.015010849
221,translate,-1,1990,0.34922934,0.44368225,0.2070884,0.14214094
221,polarity,-1,1991,0.55530316,0.275752,0.16894493,0.38635823
221,vocab,-1,1992,0.60296065,0.22663398,0.17040534,0.43255532
221,cat,-1,1993,0.1259227,0.5041506,0.3699267,-0.244004
221,shuffle,-1,1994,0.33658496,0.13859022,0.52482474,-0.18823978
221,unrelated,42,1995,0.8611582,0.1357901,0.003051704,0.8581065
221,unrelated_token,42,1996,0.82262665,0.17310679,0.0042664567,0.8183602
222,orig,-1,1997,0.89662915,0.07071116,0.032659717,0.86396945
222,paraphrase,-1,1998,0.9415349,0.049125902,0.00933929,0.9321956
222,translate,-1,1999,0.94619703,0.05033673,0.0034662588,0.9427308
222,polarity,-1,2000,0.9944482,0.0038741895,0.0016776975,0.9927705
222,vocab,-1,2001,0.2591926,0.042669915,0.69813746,-0.43894488
222,cat,-1,2002,0.8681652,0.090991564,0.04084324,0.82732195
222,shuffle,-1,2003,0.9133515,0.05830314,0.028345391,0.88500607
222,unrelated,11,2004,0.60188687,0.084329985,0.3137832,0.28810367
222,unrelated_token,11,2005,0.3478154,0.062405556,0.5897791,-0.24196368
223,orig,-1,2006,0.9678161,0.02889208,0.0032918456,0.96452427
223,paraphrase,-1,2007,0.9771523,0.018719476,0.004128217,0.9730241
223,translate,-1,2008,0.9599484,0.03652806,0.0035235102,0.9564249
223,polarity,-1,2009,0.9936279,0.0053065442,0.0010655298,0.99256235
223,vocab,-1,2010,0.8307321,0.031804636,0.13746332,0.6932688
223,cat,-1,2011,0.9685934,0.026696606,0.00470993,0.96388346
223,shuffle,-1,2012,0.9942865,0.0039692926,0.0017442456,0.9925422
223,unrelated,237,2013,0.03545979,0.9621599,0.0023803024,0.033079486
223,unrelated_token,237,2014,0.048624743,0.94884706,0.0025282144,0.04609653
224,orig,-1,2015,0.616464,0.36240047,0.02113548,0.59532857
224,paraphrase,-1,2016,0.611228,0.34623253,0.04253941,0.5686886
224,translate,-1,2017,0.6956511,0.2820308,0.022318037,0.67333305
224,polarity,-1,2018,0.8929827,0.09879323,0.008224086,0.88475865
224,vocab,-1,2019,0.9463373,0.033279542,0.020383148,0.92595416
224,cat,-1,2020,0.70844394,0.27007926,0.021476883,0.6869671
224,shuffle,-1,2021,0.9864987,0.009539968,0.003961346,0.9825374
224,unrelated,169,2022,0.26356658,0.71574897,0.020684492,0.24288209
224,unrelated_token,169,2023,0.20838344,0.772539,0.01907752,0.18930592
225,orig,-1,2024,0.93538046,0.058205266,0.0064143105,0.92896616
225,paraphrase,-1,2025,0.94166815,0.051604055,0.00672779,0.93494034
225,translate,-1,2026,0.9206816,0.07394974,0.0053686844,0.9153129
225,polarity,-1,2027,0.9795594,0.017645862,0.0027947086,0.97676474
225,vocab,-1,2028,0.908058,0.073993996,0.017948026,0.89010996
225,cat,-1,2029,0.93469995,0.05819133,0.0071086995,0.92759126
225,shuffle,-1,2030,0.9341522,0.05944198,0.0064058877,0.9277463
225,unrelated,197,2031,0.15836945,0.8020115,0.03961907,0.11875038
225,unrelated_token,197,2032,0.16037838,0.80834,0.031281587,0.12909679
226,orig,-1,2033,0.9719426,0.019656692,0.008400743,0.96354187
226,paraphrase,-1,2034,0.99367577,0.005048971,0.0012753337,0.9924004
226,translate,-1,2035,0.79479355,0.062010344,0.14319614,0.6515974
226,polarity,-1,2036,0.99103665,0.005094919,0.0038684467,0.9871682
226,vocab,-1,2037,0.7787253,0.13020162,0.09107307,0.68765223
226,cat,-1,2038,0.9644081,0.025228137,0.010363721,0.9540444
226,shuffle,-1,2039,0.8888321,0.09566413,0.015503724,0.8733284
226,unrelated,107,2040,0.97244745,0.019437777,0.008114749,0.9643327
226,unrelated_token,107,2041,0.9901093,0.0066582873,0.003232339,0.98687696
227,orig,-1,2042,0.6868416,0.29425523,0.018903183,0.6679384
227,paraphrase,-1,2043,0.55905324,0.39047268,0.05047406,0.5085792
227,translate,-1,2044,0.4592892,0.5029548,0.03775602,0.42153317
227,polarity,-1,2045,0.87257993,0.113776736,0.013643335,0.8589366
227,vocab,-1,2046,0.78909993,0.1827956,0.028104564,0.7609954
227,cat,-1,2047,0.6764448,0.29609463,0.027460521,0.6489843
227,shuffle,-1,2048,0.33744743,0.6391132,0.02343938,0.31400806
227,unrelated,234,2049,0.057938553,0.18628742,0.755774,-0.69783545
227,unrelated_token,234,2050,0.11909529,0.64823925,0.23266548,-0.11357019
228,orig,-1,2051,0.87819684,0.075215034,0.0465882,0.83160865
228,paraphrase,-1,2052,0.76757234,0.20018435,0.03224332,0.73532903
228,translate,-1,2053,0.65205413,0.09343412,0.25451174,0.3975424
228,polarity,-1,2054,0.9157786,0.058344007,0.025877358,0.8899012
228,vocab,-1,2055,0.9837652,0.005988403,0.010246479,0.9735187
228,cat,-1,2056,0.7456132,0.15352826,0.100858524,0.6447547
228,shuffle,-1,2057,0.87202656,0.07977566,0.04819774,0.8238288
228,unrelated,179,2058,0.3160221,0.66511023,0.018867726,0.29715437
228,unrelated_token,179,2059,0.23099072,0.74947995,0.019529352,0.21146137
229,orig,-1,2060,0.74394757,0.20557426,0.05047817,0.6934694
229,paraphrase,-1,2061,0.8296498,0.09566451,0.07468571,0.7549641
229,translate,-1,2062,0.6630995,0.3033668,0.03353367,0.62956583
229,polarity,-1,2063,0.97228044,0.024972597,0.0027469841,0.96953344
229,vocab,-1,2064,0.16594438,0.24227434,0.59178126,-0.42583686
229,cat,-1,2065,0.7934701,0.17494175,0.031588178,0.7618819
229,shuffle,-1,2066,0.826189,0.1342147,0.039596375,0.7865926
229,unrelated,233,2067,0.63902473,0.33022916,0.030746112,0.60827863
229,unrelated_token,233,2068,0.4609909,0.5060523,0.032956704,0.4280342
230,orig,-1,2069,0.9906455,0.0040327585,0.005321708,0.98532385
230,paraphrase,-1,2070,0.9409746,0.022522038,0.036503367,0.9044712
230,translate,-1,2071,0.9828152,0.008911085,0.008273664,0.97454154
230,polarity,-1,2072,0.99248284,0.0037548987,0.0037622396,0.9887206
230,vocab,-1,2073,0.20771673,0.743885,0.048398297,0.15931843
230,cat,-1,2074,0.9909046,0.0040654503,0.005029976,0.98587465
230,shuffle,-1,2075,0.9905377,0.0040520565,0.0054102046,0.9851275
230,unrelated,102,2076,0.7262605,0.24445753,0.029281951,0.6969785
230,unrelated_token,102,2077,0.7564895,0.21228649,0.031224053,0.72526544
231,orig,-1,2078,0.9881039,0.007248168,0.0046478882,0.983456
231,paraphrase,-1,2079,0.9838028,0.010307088,0.005890032,0.9779128
231,translate,-1,2080,0.92620313,0.06258424,0.011212521,0.9149906
231,polarity,-1,2081,0.48998782,0.020502614,0.48950955,0.00047826767
231,vocab,-1,2082,0.009189249,0.0012774804,0.98953325,-0.980344
231,cat,-1,2083,0.9791135,0.015595762,0.005290668,0.97382283
231,shuffle,-1,2084,0.86512095,0.037862573,0.0970165,0.76810443
231,unrelated,8,2085,0.7433951,0.23661923,0.019985694,0.7234094
231,unrelated_token,8,2086,0.72050285,0.2581607,0.021336477,0.69916636
232,orig,-1,2087,0.81197304,0.17543009,0.012596909,0.79937613
232,paraphrase,-1,2088,0.20843822,0.7847194,0.0068424013,0.20159581
232,translate,-1,2089,0.31725785,0.6621914,0.020550769,0.2967071
232,polarity,-1,2090,0.9239885,0.07324336,0.0027680767,0.9212204
232,vocab,-1,2091,0.8152772,0.13010257,0.054620165,0.7606571
232,cat,-1,2092,0.83638734,0.14977305,0.0138395345,0.8225478
232,shuffle,-1,2093,0.9445813,0.04708537,0.008333412,0.9362479
232,unrelated,252,2094,0.47875494,0.45683116,0.064413905,0.41434103
232,unrelated_token,252,2095,0.29161385,0.67537916,0.033006996,0.25860685
233,orig,-1,2096,0.61356354,0.255865,0.13057144,0.4829921
233,paraphrase,-1,2097,0.66248953,0.2493284,0.08818204,0.5743075
233,translate,-1,2098,0.3931971,0.46397856,0.14282437,0.2503727
233,polarity,-1,2099,0.96309596,0.0227163,0.014187761,0.9489082
233,vocab,-1,2100,0.22019525,0.52654713,0.25325763,-0.033062384
233,cat,-1,2101,0.5878007,0.29554668,0.116652615,0.47114807
233,shuffle,-1,2102,0.64054275,0.22413914,0.1353181,0.50522465
233,unrelated,223,2103,0.7063806,0.26440662,0.029212812,0.6771678
233,unrelated_token,223,2104,0.6679117,0.2983442,0.033744063,0.6341677
234,orig,-1,2105,0.55104053,0.33186504,0.117094375,0.43394616
234,paraphrase,-1,2106,0.49766174,0.34929496,0.15304337,0.34461838
234,translate,-1,2107,0.42146567,0.2876252,0.29090908,0.13055658
234,polarity,-1,2108,0.9154276,0.04795066,0.036621716,0.87880594
234,vocab,-1,2109,0.41793472,0.5026508,0.07941449,0.33852023
234,cat,-1,2110,0.43946812,0.331814,0.22871783,0.21075028
234,shuffle,-1,2111,0.61122656,0.25677988,0.13199353,0.47923303
234,unrelated,145,2112,0.8544678,0.13383357,0.011698531,0.84276927
234,unrelated_token,145,2113,0.8780389,0.111079596,0.01088152,0.86715734
235,orig,-1,2114,0.9957926,0.0025566437,0.0016506931,0.99414194
235,paraphrase,-1,2115,0.91288275,0.032481473,0.054635804,0.8582469
235,translate,-1,2116,0.9847147,0.008453152,0.0068322136,0.97788244
235,polarity,-1,2117,0.99802715,0.0012709502,0.00070188544,0.99732524
235,vocab,-1,2118,0.14967264,0.0032018344,0.84712553,-0.6974529
235,cat,-1,2119,0.9932603,0.0038244799,0.002915199,0.9903451
235,shuffle,-1,2120,0.9935243,0.0030798821,0.003395828,0.99012846
235,unrelated,172,2121,0.46876353,0.5061123,0.025124134,0.4436394
235,unrelated_token,172,2122,0.38149238,0.5552037,0.063303985,0.3181884
236,orig,-1,2123,0.961468,0.029780442,0.008751653,0.95271635
236,paraphrase,-1,2124,0.92088807,0.07063088,0.008481085,0.912407
236,translate,-1,2125,0.8538061,0.13648409,0.009709857,0.84409624
236,polarity,-1,2126,0.97899926,0.01755844,0.0034423014,0.97555697
236,vocab,-1,2127,0.95403135,0.035766266,0.010202275,0.94382906
236,cat,-1,2128,0.92019224,0.06747719,0.012330583,0.90786165
236,shuffle,-1,2129,0.45665762,0.5281824,0.015160001,0.44149762
236,unrelated,224,2130,0.604833,0.37720335,0.017963659,0.58686936
236,unrelated_token,224,2131,0.6503278,0.33085996,0.018812241,0.63151556
237,orig,-1,2132,0.9221699,0.072216704,0.005613459,0.9165565
237,paraphrase,-1,2133,0.7264353,0.26232776,0.011236913,0.7151984
237,translate,-1,2134,0.47080556,0.51808965,0.011104771,0.4597008
237,polarity,-1,2135,0.9407281,0.052033033,0.007238881,0.93348926
237,vocab,-1,2136,0.32322413,0.057233807,0.6195421,-0.296318
237,cat,-1,2137,0.899077,0.09226227,0.008660656,0.8904163
237,shuffle,-1,2138,0.9940095,0.0024542974,0.0035362784,0.9904732
237,unrelated,181,2139,0.026321314,0.004136265,0.9695425,-0.9432212
237,unrelated_token,181,2140,0.017330281,0.0040465537,0.9786233,-0.961293
238,orig,-1,2141,0.24505697,0.6669069,0.088036194,0.15702078
238,paraphrase,-1,2142,0.42012012,0.46446326,0.11541663,0.30470347
238,translate,-1,2143,0.3009216,0.6087695,0.09030894,0.21061265
238,polarity,-1,2144,0.8011848,0.14445339,0.054361813,0.74682295
238,vocab,-1,2145,0.25594229,0.24049425,0.5035635,-0.24762124
238,cat,-1,2146,0.22282805,0.68619114,0.090980805,0.13184723
238,shuffle,-1,2147,0.57544595,0.3338159,0.09073811,0.48470783
238,unrelated,96,2148,0.97544247,0.011267852,0.013289745,0.9621527
238,unrelated_token,96,2149,0.9753783,0.011070786,0.013550971,0.9618273
239,orig,-1,2150,0.49028504,0.5083244,0.001390624,0.4888944
239,paraphrase,-1,2151,0.4577923,0.5409938,0.0012138517,0.45657846
239,translate,-1,2152,0.50460094,0.4938755,0.0015235352,0.5030774
239,polarity,-1,2153,0.40889108,0.58915144,0.0019574685,0.4069336
239,vocab,-1,2154,0.14427969,0.85370505,0.002015279,0.14226441
239,cat,-1,2155,0.598794,0.3996626,0.0015433882,0.5972506
239,shuffle,-1,2156,0.28360656,0.7129868,0.003406594,0.28019997
239,unrelated,114,2157,0.26843318,0.70860994,0.022956882,0.2454763
239,unrelated_token,114,2158,0.27083558,0.7052435,0.023920938,0.24691464
240,orig,-1,2159,0.8566029,0.11037705,0.033020057,0.8235828
240,paraphrase,-1,2160,0.22976398,0.7024297,0.06780627,0.16195771
240,translate,-1,2161,0.038834512,0.9427135,0.018451925,0.020382587
240,polarity,-1,2162,0.9274466,0.059478153,0.01307519,0.91437143
240,vocab,-1,2163,0.966765,0.012654563,0.020580541,0.94618446
240,cat,-1,2164,0.7109768,0.24317074,0.04585246,0.6651243
240,shuffle,-1,2165,0.828377,0.14591469,0.025708254,0.80266875
240,unrelated,163,2166,0.913246,0.0730487,0.013705353,0.8995406
240,unrelated_token,163,2167,0.96314937,0.02513377,0.01171686,0.9514325
241,orig,-1,2168,0.9765223,0.009063997,0.014413673,0.9621087
241,paraphrase,-1,2169,0.9764168,0.011423212,0.012159945,0.9642569
241,translate,-1,2170,0.86024964,0.10479415,0.03495626,0.82529336
241,polarity,-1,2171,0.99246615,0.003544607,0.003989203,0.98847693
241,vocab,-1,2172,0.7901477,0.031272143,0.17858012,0.6115676
241,cat,-1,2173,0.98010695,0.008471309,0.0114216795,0.96868527
241,shuffle,-1,2174,0.97644126,0.009089835,0.014468886,0.96197236
241,unrelated,57,2175,0.28553113,0.6827831,0.031685676,0.25384545
241,unrelated_token,57,2176,0.2209869,0.74140924,0.03760389,0.18338302
242,orig,-1,2177,0.87117296,0.12191057,0.0069164517,0.8642565
242,paraphrase,-1,2178,0.9256866,0.06944636,0.004867054,0.9208195
242,translate,-1,2179,0.8069032,0.18794933,0.0051475256,0.80175567
242,polarity,-1,2180,0.85978496,0.13191669,0.008298355,0.8514866
242,vocab,-1,2181,0.90265465,0.070666865,0.026678436,0.8759762
242,cat,-1,2182,0.90616405,0.087987006,0.0058488883,0.90031517
242,shuffle,-1,2183,0.90728015,0.07954869,0.013171159,0.894109
242,unrelated,61,2184,0.7372109,0.24209946,0.020689614,0.7165213
242,unrelated_token,61,2185,0.755065,0.2263798,0.018555183,0.73650986
243,orig,-1,2186,0.99267936,0.0051786704,0.0021419912,0.99053735
243,paraphrase,-1,2187,0.986827,0.009515226,0.0036577142,0.9831693
243,translate,-1,2188,0.5277902,0.40585813,0.06635164,0.46143854
243,polarity,-1,2189,0.9796666,0.018567115,0.0017662399,0.9779003
243,vocab,-1,2190,0.7929292,0.035283986,0.17178677,0.6211424
243,cat,-1,2191,0.98866314,0.008019696,0.0033170907,0.985346
243,shuffle,-1,2192,0.9877913,0.0065269526,0.005681801,0.9821095
243,unrelated,40,2193,0.99630785,0.002765821,0.00092643395,0.9953814
243,unrelated_token,40,2194,0.99625504,0.002725457,0.0010194238,0.9952356
244,orig,-1,2195,0.9900711,0.0026022347,0.007326711,0.9827444
244,paraphrase,-1,2196,0.9868307,0.009000075,0.004169106,0.9826616
244,translate,-1,2197,0.98255825,0.0076573617,0.009784355,0.9727739
244,polarity,-1,2198,0.99171305,0.004076722,0.0042102407,0.9875028
244,vocab,-1,2199,0.96426255,0.009082273,0.026655212,0.93760735
244,cat,-1,2200,0.9874133,0.0031121788,0.009474503,0.9779388
244,shuffle,-1,2201,0.9904603,0.0032334847,0.0063061737,0.9841541
244,unrelated,85,2202,0.8281994,0.111158065,0.060642507,0.7675569
244,unrelated_token,85,2203,0.71825486,0.20409483,0.07765028,0.6406046
245,orig,-1,2204,0.9876045,0.0074744704,0.0049210633,0.9826834
245,paraphrase,-1,2205,0.96729904,0.026518114,0.0061828126,0.96111625
245,translate,-1,2206,0.97328204,0.02337507,0.0033429237,0.9699391
245,polarity,-1,2207,0.9930016,0.0044439896,0.002554462,0.9904471
245,vocab,-1,2208,0.9826027,0.01267484,0.0047223866,0.97788036
245,cat,-1,2209,0.9847179,0.00931124,0.0059708334,0.97874707
245,shuffle,-1,2210,0.8869056,0.0561744,0.056919888,0.82998574
245,unrelated,178,2211,0.9822855,0.014392936,0.0033215412,0.978964
245,unrelated_token,178,2212,0.95093924,0.042678297,0.006382399,0.94455683
246,orig,-1,2213,0.03805025,0.5419413,0.42000848,-0.38195825
246,paraphrase,-1,2214,0.020935059,0.8485878,0.13047715,-0.10954209
246,translate,-1,2215,0.016697673,0.24429458,0.7390078,-0.7223101
246,polarity,-1,2216,0.044977624,0.70632213,0.24870022,-0.2037226
246,vocab,-1,2217,0.004844397,0.040809963,0.9543456,-0.9495012
246,cat,-1,2218,0.021065367,0.04205745,0.9368772,-0.91581184
246,shuffle,-1,2219,0.69027156,0.07805374,0.23167466,0.4585969
246,unrelated,49,2220,0.41977116,0.56486386,0.015365006,0.40440616
246,unrelated_token,49,2221,0.27937594,0.7057888,0.014835328,0.2645406
247,orig,-1,2222,0.9239644,0.05921145,0.016824132,0.90714025
247,paraphrase,-1,2223,0.14666797,0.83372474,0.019607326,0.12706065
247,translate,-1,2224,0.29086486,0.60136837,0.10776677,0.18309808
247,polarity,-1,2225,0.98379517,0.011297946,0.004906871,0.9788883
247,vocab,-1,2226,0.97543985,0.014439939,0.010120156,0.9653197
247,cat,-1,2227,0.9031562,0.077371635,0.019472077,0.88368416
247,shuffle,-1,2228,0.8432118,0.12713511,0.029652962,0.8135589
247,unrelated,152,2229,0.7436974,0.22291717,0.0333854,0.710312
247,unrelated_token,152,2230,0.8048765,0.16692902,0.028194482,0.776682
248,orig,-1,2231,0.54166347,0.39024082,0.06809572,0.47356775
248,paraphrase,-1,2232,0.57968944,0.25414565,0.16616492,0.4135245
248,translate,-1,2233,0.09048126,0.8929865,0.01653226,0.073948994
248,polarity,-1,2234,0.994294,0.0037179254,0.0019881194,0.9923059
248,vocab,-1,2235,0.74087876,0.11334039,0.14578086,0.5950979
248,cat,-1,2236,0.28233847,0.6661434,0.051518176,0.2308203
248,shuffle,-1,2237,0.74922884,0.22114745,0.029623732,0.7196051
248,unrelated,0,2238,0.6147231,0.38020214,0.0050748494,0.6096482
248,unrelated_token,0,2239,0.7014104,0.2922486,0.006341013,0.6950694
249,orig,-1,2240,0.09815197,0.8933264,0.008521635,0.089630336
249,paraphrase,-1,2241,0.81496614,0.17389798,0.011135941,0.8038302
249,translate,-1,2242,0.50867116,0.47785237,0.013476433,0.49519473
249,polarity,-1,2243,0.17984746,0.7820089,0.038143612,0.14170384
249,vocab,-1,2244,0.9205555,0.039664082,0.039780453,0.88077503
249,cat,-1,2245,0.123727754,0.862834,0.013438355,0.110289395
249,shuffle,-1,2246,0.9695944,0.018702097,0.0117034735,0.9578909
249,unrelated,20,2247,0.97776616,0.013140515,0.009093285,0.9686729
249,unrelated_token,20,2248,0.982485,0.010223156,0.0072919037,0.9751931
250,orig,-1,2249,0.6598664,0.28484625,0.055287402,0.604579
250,paraphrase,-1,2250,0.7187504,0.22276726,0.058482356,0.66026807
250,translate,-1,2251,0.59926265,0.321939,0.0787983,0.52046436
250,polarity,-1,2252,0.88042706,0.1158823,0.003690632,0.8767364
250,vocab,-1,2253,0.7273966,0.21501392,0.05758943,0.6698072
250,cat,-1,2254,0.5812782,0.31676933,0.10195247,0.47932574
250,shuffle,-1,2255,0.99225605,0.0034482672,0.0042956304,0.9879604
250,unrelated,166,2256,0.9861627,0.010443396,0.0033937867,0.98276895
250,unrelated_token,166,2257,0.9875421,0.009265278,0.0031926269,0.9843495
251,orig,-1,2258,0.9643242,0.01614457,0.019531203,0.944793
251,paraphrase,-1,2259,0.13087894,0.6527579,0.21636315,-0.08548421
251,translate,-1,2260,0.3423709,0.5932995,0.064329594,0.2780413
251,polarity,-1,2261,0.981323,0.009994026,0.00868296,0.97264004
251,vocab,-1,2262,0.9544507,0.014778408,0.030770786,0.92367995
251,cat,-1,2263,0.8726814,0.04952264,0.077796005,0.7948854
251,shuffle,-1,2264,0.99156123,0.004921516,0.003517249,0.98804396
251,unrelated,212,2265,0.39260143,0.33746895,0.2699296,0.12267184
251,unrelated_token,212,2266,0.25022116,0.21460104,0.5351778,-0.28495666
252,orig,-1,2267,0.8092637,0.117098965,0.07363734,0.73562634
252,paraphrase,-1,2268,0.9425736,0.048382178,0.009044253,0.9335294
252,translate,-1,2269,0.9845293,0.01175677,0.0037139114,0.9808154
252,polarity,-1,2270,0.9927993,0.0051039807,0.0020967158,0.99070257
252,vocab,-1,2271,0.9811002,0.006597703,0.012302081,0.9687981
252,cat,-1,2272,0.9091939,0.06641076,0.024395393,0.88479847
252,shuffle,-1,2273,0.7052451,0.21101756,0.083737426,0.62150764
252,unrelated,106,2274,0.17795569,0.7242227,0.097821645,0.08013404
252,unrelated_token,106,2275,0.18904218,0.70521206,0.10574575,0.08329643
253,orig,-1,2276,0.63016605,0.32454014,0.045293834,0.58487225
253,paraphrase,-1,2277,0.044552997,0.9465576,0.00888943,0.035663567
253,translate,-1,2278,0.26226947,0.70427257,0.033457983,0.22881149
253,polarity,-1,2279,0.9339105,0.060002454,0.006087134,0.92782336
253,vocab,-1,2280,0.36746374,0.37220398,0.26033235,0.10713139
253,cat,-1,2281,0.58094597,0.37035522,0.048698775,0.5322472
253,shuffle,-1,2282,0.68950135,0.2809058,0.0295928,0.65990853
253,unrelated,191,2283,0.5801343,0.21731025,0.20255543,0.37757885
253,unrelated_token,191,2284,0.55419636,0.19731556,0.24848813,0.30570823
254,orig,-1,2285,0.99220496,0.006473411,0.0013215906,0.99088335
254,paraphrase,-1,2286,0.9833506,0.015173933,0.0014755232,0.98187506
254,translate,-1,2287,0.9443032,0.052162282,0.0035344462,0.9407688
254,polarity,-1,2288,0.9933617,0.0051822304,0.0014560166,0.9919057
254,vocab,-1,2289,0.98942566,0.0073505924,0.0032238043,0.9862019
254,cat,-1,2290,0.9909402,0.007632712,0.0014271587,0.98951304
254,shuffle,-1,2291,0.97180104,0.025236018,0.002962941,0.9688381
254,unrelated,99,2292,0.9070084,0.089543276,0.0034483161,0.9035601
254,unrelated_token,99,2293,0.877334,0.11835801,0.0043080333,0.87302595
255,orig,-1,2294,0.42783266,0.3841627,0.18800461,0.23982805
255,paraphrase,-1,2295,0.16785812,0.32237226,0.5097696,-0.3419115
255,translate,-1,2296,0.41901794,0.54570246,0.03527958,0.38373837
255,polarity,-1,2297,0.9157995,0.05608277,0.028117692,0.8876818
255,vocab,-1,2298,0.93614644,0.044669524,0.019184,0.91696244
255,cat,-1,2299,0.4870566,0.31495,0.19799344,0.28906316
255,shuffle,-1,2300,0.92014563,0.03108846,0.04876593,0.8713797
255,unrelated,158,2301,0.5333393,0.27838674,0.18827394,0.3450654
255,unrelated_token,158,2302,0.57146955,0.24003376,0.1884967,0.38297284
